Data,N,MAE,Treatment,Pearson,Spearman
jirasoftware_filtered,3,4.037343284424598,lsvm,0.6947363808886278,0.8207326093991867
jirasoftware_filtered,3,4.1124782199291845,lsvm2,0.7287755881122432,0.873101450125061
jirasoftware_filtered,3,4.488385354547196,CL,0.8130787799503472,0.9581933926013398
jirasoftware_filtered,3,4.369055183412992,CL2,0.8157546453704709,0.9545642206433627
jirasoftware_filtered,3,4.227322558287358,lsvm,0.7157558386633347,0.836971596389076
jirasoftware_filtered,3,4.195414004033402,lsvm2,0.750785780864966,0.8945399406581457
jirasoftware_filtered,4,4.6425221186114225,CL,0.8344573212056114,0.9612292505491806
jirasoftware_filtered,4,4.450082830880603,CL2,0.835311397385865,0.962721560468689
jirasoftware_filtered,4,3.9434399571727665,lsvm,0.7160539486808682,0.8569550410817973
jirasoftware_filtered,4,3.973642682948347,lsvm2,0.7656925910380065,0.9061599285877701
jirasoftware_filtered,4,4.766706771349118,CL,0.8417614437271598,0.967013916585199
jirasoftware_filtered,4,4.6375666152873,CL2,0.8208613511121323,0.9663047345789715
jirasoftware_filtered,4,3.823339840397401,lsvm,0.7251277212051928,0.8636550060618138
jirasoftware_filtered,4,3.9297276938958614,lsvm2,0.7659143280306381,0.9024969860580678
jirasoftware_filtered,4,4.484533050629102,CL,0.8270820297570869,0.9670698127039165
jirasoftware_filtered,4,4.649864855413772,CL2,0.8515139644337736,0.9639600088490222
jirasoftware_filtered,4,3.940446305498849,lsvm,0.728077879047562,0.8650611427982994
jirasoftware_filtered,4,4.018013499581498,lsvm2,0.7705644177760511,0.9058635627083202
jirasoftware_filtered,4,4.700839938570375,CL,0.8619911723348583,0.9695863025486746
jirasoftware_filtered,4,4.54359893691322,CL2,0.819238789174847,0.9709289739003664
jirasoftware_filtered,4,3.91478038319209,lsvm,0.7260353046810175,0.8768249467833739
jirasoftware_filtered,4,3.9384556758721145,lsvm2,0.7684730827843104,0.9176588082601732
jirasoftware_filtered,4,4.625728048486252,CL,0.8251801558909471,0.9637207035907632
jirasoftware_filtered,4,4.4860040234937655,CL2,0.8343278807636593,0.9669632607276113
jirasoftware_filtered,4,3.95896576642259,lsvm,0.7062322743147733,0.8545509257257108
jirasoftware_filtered,4,4.013014491455372,lsvm2,0.7445395296545929,0.8996270697126693
jirasoftware_filtered,4,4.887765243649483,CL,0.8586058663415603,0.9675740422748467
jirasoftware_filtered,4,4.607314472329127,CL2,0.8466099958974679,0.9655513014787593
jirasoftware_filtered,4,4.186679361717,lsvm,0.7173618243353395,0.8506044268437649
jirasoftware_filtered,4,4.1284771944791565,lsvm2,0.7692633827159754,0.9000032040115388
jirasoftware_filtered,4,4.305689356370603,CL,0.8308671315737369,0.9638255088133585
jirasoftware_filtered,4,4.472267129071499,CL2,0.835654504543194,0.9648910285764096
jirasoftware_filtered,4,4.0452872820312775,lsvm,0.7051021631427691,0.854052518667147
jirasoftware_filtered,4,4.040396823476922,lsvm2,0.7498551823582003,0.9009924488625901
jirasoftware_filtered,4,4.7650867363089295,CL,0.8610558797687267,0.9721930413351118
jirasoftware_filtered,4,4.672102789883608,CL2,0.8473430697897849,0.970158073263055
jirasoftware_filtered,4,4.199281653971206,lsvm,0.7302617176911471,0.8556496338092505
jirasoftware_filtered,4,4.218526985299892,lsvm2,0.7744391993937915,0.9045622311944298
jirasoftware_filtered,4,4.58720833522408,CL,0.8621008096065659,0.9726897016399657
jirasoftware_filtered,4,4.526908563985808,CL2,0.85203875838736,0.9699740818722768
jirasoftware_filtered,4,4.123857933720205,lsvm,0.7290513675027384,0.8619961722886265
jirasoftware_filtered,4,4.097202221962843,lsvm2,0.7749264813295054,0.9151469764253083
jirasoftware_filtered,4,4.5195818062718605,CL,0.8480176568210277,0.9668485572339932
jirasoftware_filtered,4,4.526988902932977,CL2,0.8480656944971527,0.9644718076860289
jirasoftware_filtered,4,3.989537926981428,lsvm,0.71784735835282,0.8556694303512962
jirasoftware_filtered,4,3.998810677244478,lsvm2,0.7590267565489489,0.9024113951262818
jirasoftware_filtered,5,4.408589928015454,CL,0.8520627048348184,0.9783823719805949
jirasoftware_filtered,5,4.574957791792407,CL2,0.8580671670674149,0.9779969216619393
jirasoftware_filtered,5,3.9860937998965795,lsvm,0.7578711589327047,0.8928985744220576
jirasoftware_filtered,5,4.036969397700541,lsvm2,0.8041352264639882,0.9372748524225747
jirasoftware_filtered,5,4.504888157526108,CL,0.8508087143112946,0.9758996527075621
jirasoftware_filtered,5,4.4594827425755454,CL2,0.8561767285704784,0.9748026913777322
jirasoftware_filtered,5,3.762401026201136,lsvm,0.7341677299135987,0.871260953966042
jirasoftware_filtered,5,3.911422606664155,lsvm2,0.7839172453694947,0.9178119403354096
jirasoftware_filtered,5,4.75371621828101,CL,0.8730713187930118,0.9775998263185508
jirasoftware_filtered,5,4.5418754254710185,CL2,0.8654138757135826,0.9761063518965692
jirasoftware_filtered,5,3.9998146925546556,lsvm,0.7560311689622745,0.8737966581016091
jirasoftware_filtered,5,4.044417427406551,lsvm2,0.7986341840903355,0.925458063574966
jirasoftware_filtered,5,4.649739560267152,CL,0.8607138585831036,0.9707053894254967
jirasoftware_filtered,5,4.544818544530705,CL2,0.8391868577844961,0.9709906925314502
jirasoftware_filtered,5,3.8598808603188584,lsvm,0.7302389995431555,0.8774415508429756
jirasoftware_filtered,5,3.834191839675412,lsvm2,0.7700420492407992,0.9174684121057919
jirasoftware_filtered,5,4.686192228369517,CL,0.8799396976239122,0.9756079448380054
jirasoftware_filtered,5,4.545265788186903,CL2,0.8490353575948246,0.973585204041918
jirasoftware_filtered,5,3.655525596156736,lsvm,0.7405764002784203,0.8818422056895006
jirasoftware_filtered,5,3.860084976375165,lsvm2,0.7882911860590165,0.9245468403896243
jirasoftware_filtered,5,4.416387219815494,CL,0.8751822288298773,0.9773972028882
jirasoftware_filtered,5,4.547333056200721,CL2,0.8632314185972078,0.9783713092070988
jirasoftware_filtered,5,3.8986323029202157,lsvm,0.7566379903180468,0.8825083011042167
jirasoftware_filtered,5,4.003307735961577,lsvm2,0.8035542057486332,0.9267559015814365
jirasoftware_filtered,5,4.466412159575992,CL,0.8560925485922255,0.9755415681970284
jirasoftware_filtered,5,4.499306473081515,CL2,0.8598698893158451,0.9734472104988343
jirasoftware_filtered,5,3.8588263023600233,lsvm,0.7355882896341411,0.8791545339811703
jirasoftware_filtered,5,3.893952206182643,lsvm2,0.7850062661901478,0.9229968875976888
jirasoftware_filtered,5,4.755170559842292,CL,0.8814287391300789,0.9768766702826439
jirasoftware_filtered,5,4.615296679544667,CL2,0.8519551112433819,0.9743601804378859
jirasoftware_filtered,5,4.208213874754845,lsvm,0.7538151873842333,0.8754316195740942
jirasoftware_filtered,5,4.147021619954463,lsvm2,0.7960674139166624,0.926520672081834
jirasoftware_filtered,5,4.644681093695501,CL,0.8721859052036484,0.977120633550796
jirasoftware_filtered,5,4.621994284530208,CL2,0.8690555660661989,0.975454812762769
jirasoftware_filtered,5,3.999479764789992,lsvm,0.7597366796201492,0.8795428955560093
jirasoftware_filtered,5,4.043160929624354,lsvm2,0.8011895190982025,0.9249998318517302
jirasoftware_filtered,5,4.74524945291142,CL,0.8582836250220398,0.9750862477299759
jirasoftware_filtered,5,4.647160805421605,CL2,0.8541011186626859,0.9747007974113202
jirasoftware_filtered,5,3.9363001403424036,lsvm,0.7576288460501774,0.8864355856953535
jirasoftware_filtered,5,3.9828401744889135,lsvm2,0.7898837855101393,0.9217974500502104
jirasoftware_filtered,10,4.700847597018769,CL,0.875725903638571,0.980626950497842
jirasoftware_filtered,10,4.581318020004115,CL2,0.8614078011143841,0.9800540152809883
jirasoftware_filtered,10,3.591668948392231,lsvm,0.7959739058522863,0.928097408430655
jirasoftware_filtered,10,3.812700350875602,lsvm2,0.8305598948429296,0.9586469663146823
jirasoftware_filtered,10,4.683352871963831,CL,0.8761379414099192,0.9808435479578722
jirasoftware_filtered,10,4.643392120424199,CL2,0.8774133868348892,0.9809425306681009
jirasoftware_filtered,10,3.7462080249454672,lsvm,0.7839251364228431,0.9268566310453752
jirasoftware_filtered,10,3.863413115113213,lsvm2,0.8216190052226587,0.9575447647237229
jirasoftware_filtered,10,4.498202414885504,CL,0.8922446147821486,0.9810310328560702
jirasoftware_filtered,10,4.550212832958731,CL2,0.8669594948574387,0.9809617449589101
jirasoftware_filtered,10,3.8544933431731727,lsvm,0.7913209378911232,0.9245421823797313
jirasoftware_filtered,10,3.920580283553819,lsvm2,0.8278008325478211,0.9571354421043649
jirasoftware_filtered,10,4.766113845861121,CL,0.9014282246104998,0.9810182233288641
jirasoftware_filtered,10,4.5007377549937875,CL2,0.873195830043854,0.9809425306681009
jirasoftware_filtered,10,3.75546536501529,lsvm,0.7814795797394851,0.9313009547346484
jirasoftware_filtered,10,3.835636508442864,lsvm2,0.8209365911622911,0.9592047629993834
jirasoftware_filtered,10,4.609276958252197,CL,0.8813401199804798,0.9810747016988183
jirasoftware_filtered,10,4.544011829157262,CL2,0.8638049313732372,0.9810234635899938
jirasoftware_filtered,10,3.6083882104484397,lsvm,0.781529840424195,0.927254890891237
jirasoftware_filtered,10,3.735114394793382,lsvm2,0.8152118883131153,0.9524040685554284
jirasoftware_filtered,10,4.685059427704713,CL,0.8594126676057564,0.9805291322900866
jirasoftware_filtered,10,4.557469466216352,CL2,0.8666618448062839,0.9807707665532923
jirasoftware_filtered,10,3.7407900821388234,lsvm,0.7883233013963378,0.9338954662451162
jirasoftware_filtered,10,3.8757838078206626,lsvm2,0.8265012341291187,0.9589980638103762
jirasoftware_filtered,10,4.5115224305353205,CL,0.8601613959179879,0.9798851624223628
jirasoftware_filtered,10,4.592667975892487,CL2,0.8673291293258458,0.980010928689477
jirasoftware_filtered,10,3.93864758778826,lsvm,0.7963219986864025,0.9324939875185237
jirasoftware_filtered,10,3.9249280272825513,lsvm2,0.8292774952938315,0.9599296657890002
jirasoftware_filtered,10,4.810743706275339,CL,0.884176100384073,0.9808685847610477
jirasoftware_filtered,10,4.556611351915486,CL2,0.860345806991981,0.9807602860310327
jirasoftware_filtered,10,3.7885334550581,lsvm,0.7865487843430959,0.9274097697201833
jirasoftware_filtered,10,3.8603703018661784,lsvm2,0.8221379461557533,0.956632377035908
jirasoftware_filtered,10,4.722300034951946,CL,0.865460296243729,0.9809332146483147
jirasoftware_filtered,10,4.5666573621911,CL2,0.8632672717837699,0.9808901280568034
jirasoftware_filtered,10,3.7085548208447587,lsvm,0.7861366968294962,0.9280776118886093
jirasoftware_filtered,10,3.783636069061618,lsvm2,0.8204280663933935,0.956071086843787
jirasoftware_filtered,10,4.779074859061198,CL,0.8813806207026363,0.9801757057894461
jirasoftware_filtered,10,4.547555169252228,CL2,0.859455428647641,0.9800505217735686
jirasoftware_filtered,10,3.5710785879582536,lsvm,0.7842706740573164,0.9301032639408799
jirasoftware_filtered,10,3.7043016162976317,lsvm2,0.8185249531429049,0.9581252692066529
